title,url,author,date,text,images,keyword,item_index
창고에 골드보관좀 따로 할수있게좀 해줘라 병신 스마개야,https://www.inven.co.kr/board/lostark/6271/2051582?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,도톨잉,2025-05-27 15:30,창고나 원정대 창고에 골드보관좀 따로 해주면 안되냐? 차라리 은행이라도 내던가 이병신들은 진짜 이런 간단한것도 안하네  내가 종종 경매실수 하는 사람들 보는데 신기하게도 잘못지른 사람한테 50골에 다 넘겨주긴했다 예를 들어 하키 딜찍팟을 갔단말야?(이건 보통 월화에 1680이상~본캐 딜찍팟으로 놀러감) 4번째에 원한 유각이 나왔어 근데 어떤 사람이 3번째 재봉술에 20만골 때려박는거야ㅋㅋㅋ 구라안치고 내가 다 안타깝더라 물론 우리는 선량한 사람들이라 그냥 저사람 주죠? 이래서 다같이 그사람이 50골에 먹어감 예시가 잘못됨 맞음  레이드에서 경매시 0개수 더 넣는일이 자주 발생한다 이말이야!!! 필보도 마찬가지고 말야 인벤만 봐도 종종 올라오자너?  이걸 간단하게 막을수가 있는게 원정대창고에 은행을 만들어서 거기에 돈을 넣어놓으면 됨 경매때 돈이 부족해 ? 원대창고열어서 빼면되고 평소에? 넣어두면 되고  이 간단한거를 안해줘서 왜 저런일을 만드냐 이말이야 몇십년된 게임에도 있는건데 예전에 어떤사람은 블크에 넣어둔다던데  시바 이게 뭔 쌍팔년도 게임도 아니고 진짜 왜 이런다냐,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
1부 최종보스 나오기전에 게임꼬라지보솤ㅋㅋㅋㅋㅋ,https://www.inven.co.kr/board/lostark/6271/2051528?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,체리어글,2025-05-27 15:21,유각 배운다  강화한다   보석맞춘다 이런소리 나와야하는데  게임병신이네  모바일 병신이네  이딴소리 나오는거보니까 개처망한거 맞는듯 ㅇㅇ,https://upload3.inven.co.kr/upload/2024/06/14/bbs/i0394172892.gif,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
드디어 유각 다 읽었다.. 진짜 거짓말같다...,https://www.inven.co.kr/board/lostark/6271/2051510?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,전퇴,2025-05-27 15:17,사실 거짓말 맞다..,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
딱 알려준다 유각 지금 고점임,https://www.inven.co.kr/board/lostark/6271/2051506?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,나만없어냐옹,2025-05-27 15:17,이유는 묻지마 비밀이니까,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
서폿 유각은 어찌 고쳐줄지 감이 잘 안온다,https://www.inven.co.kr/board/lostark/6271/2051468?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,석유,2025-05-27 15:09,성장체감을 어찌 챙겨줄까,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
창술 배마 워로드 스카 홀나 블레이드 키우는중임,https://www.inven.co.kr/board/lostark/6271/2051460?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,Rak6333,2025-05-27 15:08,창술 1800점 배마 2400점 워로드 1600점 스카 2000점 홀나 1600점 블레이드 2100점임 진짜 저능아가 따로 없네 ㅋㅋㅋㅋㅋ 오늘 유각 읽고 보석 사면서도 이게 맞나싶음 걍 나이스단 하는게 맞았음 스펙도 어중간한데 내가 봤을땐 저거 나이스단 했으면 스펙 최소 배마 2700점 찍었을수도있음 ㅇㅇ,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
지금 보석 사는게 맞다,https://www.inven.co.kr/board/lostark/6271/2051443?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,식비르,2025-05-27 15:05,"로아온 때 아카츠키 대재학의 수둔과 풍둔을 자유 자재로 활용하여 유저들에게 큰 성장동기와 밸런스 패치, 편의성 패치, 버그 개선, 귀속골드 적용, 서포터 개선 등등 대동여지도 뺨치는 길이의 많은 패치를 가져올 것이다.  그 날 방송 이후 보석 값은 수직 상승할 것이다.  난 이걸 골두꺼비와 같은 현상으로 본다.  골두꺼비로 인해 유각이 처참하게 떨어졌을때 안 산 낙오자들이 유각이 다시 비싸지니 징징거리는 것과 같다.  지금이 적기다.   얼른 주워라 - 나중에 후회한다!!",https://upload3.inven.co.kr/upload/2025/05/09/sticker/i0908554978.gif;https://upload3.inven.co.kr/upload/2025/05/08/sticker/i1978338100.webp?MW=800,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
난 인장에 1740+ 찍힌사람 욕 안함,https://www.inven.co.kr/board/lostark/6271/2051410?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,의심여우,2025-05-27 15:00,"무강만 25하고 방어구 19강 정도에 상재 완료하면 1730대임  아마 게임 좀 한사람들 대부분 여기 걸려있을거임  사실 더 강화할 필요가없는 레벨인데  여기서 머리 깨져서 방어구를 21강 한부위를 22강해야 1740이 됨  이걸 골드효율을 로펙으로 돌려보면  이미 원한 아드 유각을 제외한 모든 유각  거기에 올 상중악세보다  효율이 안 나옴  근데 여기까지 올린애들은 대부분 유각도 60장+에 악세도 최소 상하, 상중 맞춘상태임  그니까 얘네는 게임을 하면서 뭘 느꼈건 무슨말을 하건  자격이 있는 애들임.  쌀을 사면샀지 팔아가지고는 달성할 수가 없는 레벨대인거임.  특히 얘네가 무슨 말을 할때 일침 놓는 1680+  1700+ 이런애들보면 걍 병신이라는 생각밖에 안듬",,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
세팅의 자유화 같은 헛소리는 왜한걸까,https://www.inven.co.kr/board/lostark/6271/2051233?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,눈까리,2025-05-27 14:39,부캐선택의 자유도 없는 겜인데 ㅋㅋㅋㅋ 나이스단 막아봐야 유각이 또 벽칠게 뻔함,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
유각 겹치는 직업 추천좀해주실분 ㅜ,https://www.inven.co.kr/board/lostark/6271/2051218?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,쵸키쵸키쵸키,2025-05-27 14:37,예둔 돌대 마효증 아드 유각인데 다겹치는직업 뭐뭐있는지 알려주실분? 3개 겹치는것도 가능 한데..,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
보석 철회에 또 철회하면 로아m도 안한다,https://www.inven.co.kr/board/lostark/6271/2050742?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,저점판독기,2025-05-27 14:02,진짜 스마게 쳐다도 안본다  나이스단 맞음  로접시기가 다가오고 있음  원래 접었다가 다시 했다가 반복해서 몇년째하고 있는중인데  그래도 명분없는 신뢰파괴 행위를 2번이나 하면  NC벌x들하고 다를게 없다고 생각함  시즌리셋 그래 시즌제닌깐 그때 시스템이 바뀌는건  ㅈ같아도 인정할게  근데 시즌중간에도 시스템을 매출이라는 명분하게  지멋대로 바꾼다? 그것도 시즌게임에?  그건 ㅅㅂ NC벌x들도 안한다고  내가 손해보고 안보고를 떠나서  유저와의 신뢰를 매출이라는 이유로  져버린다는 행위자체가 문제지  저번시즌부터 감가 안쳐먹던 품목이 있었나?  시즌2 전각 악세도 대폭감가 먹어서 시즌막바지랑  비교하면 10분1이상 감가먹었는데  어차피 감가 쳐먹는거 모르는애들은 걍 뉴비들이고  그렇다고 시즌중간에 몇년동안 지속하던 시스템을  바꾼다는건 예를들어 축구경기 중간에 지들이 지고 있다고  농구로 경기를 바꾼다는거나 다름없음  그렇다면 축구를 위해 준비했던 시간이 헛수고가 된거지  앞으로 그러면 누가?  노력하지 어떻게 변할지 모르는데?  유각 다 읽었더니 하루아침에 선택권 120장뿌려버리고  다음주부터 고대각인 포인트 도입하겠습니다  명분이 있다고 유저와의 신뢰를 버려도 되는게 말이 안됨  이러면 누가 앞으로 성장을 위해 노력하겠냐고?  최소한 시즌도중에는 지켜야하는거 아니냐고?,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
로펙 점수좀 봐줘,https://www.inven.co.kr/board/lostark/6271/2050621?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,뭘하고싶은지,2025-05-27 13:52,로펙 점수가 지금 2642인데 어떤사람은 나랑 비슷한스펙에 원한유각정도밖에 차이안나는데 2800이 넘더라고 엘릭서는 조만간 무공에서 공격력으로 싹 바꿀꺼고 상의상재는 골드모으면 다시다하구 뭔가 투자한거에비해 점수가 잘안오르는거같은데 방어구 강화때문인가,https://upload3.inven.co.kr/upload/2025/05/27/bbs/i1844734209.png?MW=800,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
"골드, 유각, 보석, 악세",https://www.inven.co.kr/board/lostark/6271/2050618?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,할줄아는건힐,2025-05-27 13:51,골드 다운 골드 다운!  유각 다운 유각 다운!  보석 다운 보석 다운!  악세???   카제로스 스팩업 신규 악세 드랍 ㅋㅋ,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
각성 유각은 배울만 한데,https://www.inven.co.kr/board/lostark/6271/2050611?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,젖은크로치,2025-05-27 13:50,너프 전 하르둠에서 가끔 모자라는 경우가 있음  카제로스땐 걍 모자랄듯,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
건슬하나 더할까 여홀나 할까 고민중임.,https://www.inven.co.kr/board/lostark/6271/2050597?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,Mocchinu,2025-05-27 13:47,한다면 1685 도화가의 대체품.  이 캐릭터는 현재 쌓인재료가 다턴다면 1720까지 올라갈수준으로 쌓여있음. 걍 재미없어서 던진캐릭터라 유각은 X  97돌은 있는데 중갑 급타임     건슬하면 유각 보석 공유되서 좋고  여홀나 하면 보석 7겁작 이상 줄태니까 그거 끼워줄수있어서 좋음 덤으로 홀나 스킬구조도 좀 알수있고...  단점은. 여홀나 나오면 서포터 졸라많아질거라 취업 개힘들듯.,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
그냥 보석은 계승해줘선 안됐음,https://www.inven.co.kr/board/lostark/6271/2050537?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,찢지,2025-05-27 13:38,보석없애고 보석값만큼 유각랜덤상자 3만골에 1개씩 측정해서주는게 맞았음,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
여홀나 솔직히 기대되긴 함,https://www.inven.co.kr/board/lostark/6271/2050513?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,냥꾼옵빠,2025-05-27 13:34,광휘 안 없애는거 보면 진짜 딜 서폿 다 가능한 하이브리드로 내려고 여홀나 기획중인거같은데 유각은 그렇다 쳐도 팔찌는 어떻게 건드릴지 기대됨 ㅋㅋ,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
결국 보석 유각은 폭락시키고 강화가 메인이 돼야함,https://www.inven.co.kr/board/lostark/6271/2050446?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,로끼끼,2025-05-27 13:25,"시즌제 게임인데 아직고 너무 비싸고 스펙업요소가 너무 많음  21년 22년 스펙업요소는 강화 카드 보석이 전부였음  이 중 가장 큰 골드삭제와 성장은 강화가 차지했고 금강선은 표로 만들어서 보여줄만큼 강화의 중요성을 강조했음 강화자체가 힘들었기때문에 엔드컨텐츠는 입장랩 맞추는거 자체가힘들었고 자연스레 계층화가 이루어짐  근데 지금은 유각 보석에 먹혀버려서 강화는 최소컷만 걸어버렸음  시즌2때 1640 베히잡던애들은 시즌3 오면서 계승빨로 아무것도 안해도 1680이여서 하기르를 그냥 입장했었는데 하르둠이 1700임  결국 보석 유각때문에 상위권이랑 격차가 너무 심하니까 템랩도 높혀버리면 안되니까 이런 구조가 나온거고   결론을 말하면  시즌제답게 시즌2초기마냥 강화,계승이 메인인 구조로 돌아가야한다  중간중간 다른 스펙업요소로 앜패포인트,유각포인트,트포포인트, 악세 장비지급 등등 뭐 알아서 근데 골드소모도 되어야하고 천장은 낮아야함  보석유각은 가격폭락시켜서 천장을 빨리 낮추고 시즌4에선 없앤다.  새시즌이 되면 시즌제 게임답게 새로운 게임을 들고온다.  카드는 빨리 삭제해라 스마개병신들아.",,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
애초에 김실장에서 언급한게 하나도 해소가 안됐는데?,https://www.inven.co.kr/board/lostark/6271/2050437?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,Flame35,2025-05-27 13:23,"김실장 영상 핵심인 ""골드값 떨군게 의도적""이라는 의혹은 여전한거 아님?  1. 냉장고 겜 건조기 겜 들을 정도로 비싼 게임 되고 싶은 생각이 없었다?  >>패키지 165000원 pc방 100시간에 유각 끼워다가 야무지게 팔아먹어놓고 대체 뭔 개소리신지? 비싼 게임 되고 싶지 않은 것치고는 비싼 게임 만든 주범인 유각을 너무 잘 이용하던데?  2. 2막 이후 지표 이상했다. 근데 일시적인걸로 판단했다?  >>왜? 대체 왜 일시적인걸로 판단했는데? 왜 이거에 대한 판단근거는 설명을 안함? 2막은 본격적으로 보스 피돼지로 내기 시작한 레이드이자 최초로 전용 배템이 등장한 레이드 아닌가?  당연히 최초로 도입된 요소들에 대해 예의주시하고 어떻게 대응해야할지도 생각하고 있었어야 하는거 아님? 근데? 각종 지표가 ㅈㄴ 튀고 있는데 일시적인 현상으로 여겼다고? 뻥을 쳐도 너무 성의 없게 치는거 아님?   해명이랍시고 내놓은 것들이 싹다 앞뒤가 하나도 안맞음. 난  나이스 문제보다 이게 더 심각한거 같은데 왜 이건 안불타는지 몰겠음  스마게가 앞에선 경제 잡겠다 떠들어도 뒤에선 의도적으로 골드값을 떨군다. 라는 의혹이 전혀 소명이 안됐는데 그냥???",,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
유각아 돌아와...,https://www.inven.co.kr/board/lostark/6271/2050386?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,서미리,2025-05-27 13:15,다음 스펙업이 유각인데 가격이 오른다.....  전재학이 또 라방 조져서 유각 가격이 떨어질거라고 믿었던 내가 죄인이지,https://upload3.inven.co.kr/upload/2025/05/27/bbs/i1419219735.png?MW=800,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
풀유각 한거 후회 안하는듯..,https://www.inven.co.kr/board/lostark/6271/2050382?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,라따뚜잇,2025-05-27 13:15,감가는 아쉽지만 후회는 안하는게 시즌2때는 배럭도 보석좀 잘해줘야하고 악세 맞추는 비용도 넘비싸고 했는데 지금은 풀유각이다보니 걍 1680찍고 악세보석세팅 개대충해놔도 그레벨대 평균컷 훨 상회하니깐.. 취업이 넘 편한,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
전재학 광휘철회는 걍 역대급 병크였음,https://www.inven.co.kr/board/lostark/6271/2050380?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,꿀벌이,2025-05-27 13:14,라방할때까지도 결정 못했다는건 내부에서도 철회하면 좃된다고 목소리가 나왔다는건데  재학이는 그런거 몰라  비나이스단은 원래 호구처럼 보석유각 손해보면서 키웠으니 공증 뺏어가도 괜찮겠지? 우리 나이스단 못잃어ㅠㅠ 울~먹  이지랄하며 광휘철회 선언  디렉터 리롤은 없냐,https://upload3.inven.co.kr/upload/2025/05/27/bbs/i1308980665.jpg?MW=800,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
재학이형이 다해줬잔아,https://www.inven.co.kr/board/lostark/6271/2050377?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,noiutaRiffle,2025-05-27 13:14,보석비싸? 어 감가 써게해줫서~ 유각 뭐? 냉장고? 어 싸게해줫서~ 레이드가 피곤하다고? 어 데카로 해피레이드해~ 전분 미터기내달라고해서 내줘 머야 다해줫잔아,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
유각을 포인트화 했어야해,https://www.inven.co.kr/board/lostark/6271/2050367?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,붕어빵꼬랑지,2025-05-27 13:12,그리고 악세에서 포인트주는걸로 하고,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
이대로만 갑시다 동의합니다 네네 맞습니다 화이팅하세요,https://www.inven.co.kr/board/lostark/6271/2050331?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,Hcod2,2025-05-27 13:07,이대로만 갑시다! 보석 유각 그 밖에 뭐 뭐 뭐 다 태초로 돌아가즈아,https://upload3.inven.co.kr/upload/2025/05/27/bbs/i1351532502.png?MW=800,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
유각 포인트화 = 보석 원정대화 아님?,https://www.inven.co.kr/board/lostark/6271/2050327?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,함버거먹자,2025-05-27 13:06,다를거없어보이는데  유각이랑 보석이랑 달라서 안된다고?? 그럼 보석도 한번넣으면 조합뺴고는 안되게 하면그만  근데 어차피 다들 회수 생각할꺼잖아,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
다계정 나이스 워디 무제한 양산 작전 괜찮을듯,https://www.inven.co.kr/board/lostark/6271/2050325?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,Wmod,2025-05-27 13:05,마효증 바리 2장 유각에 뾰루지  유각 45장에 중하 악세 + 9겁작 돌려먹기  완전 균등 쌀먹 세팅해도 즐로아 1400점 나오네,https://upload3.inven.co.kr/upload/2025/05/27/bbs/i1251289255.jpg?MW=800,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
ㅋㅋㅋㅋ 꺼드럭거릴려고 10겁작 다 샀는데,https://www.inven.co.kr/board/lostark/6271/2050311?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,회피의달인,2025-05-27 13:04,"라방 두세번 더 하면 너도나도 10겁작이라 꺼드럭도 못하겠누  올유각 25강 무품백 97돌 17퍼팔찌 다 해놨는데 알피지 게임에서 스펙으로 꺼드럭거리지도 못하네  명예보상 준비중인거 잘 하고 있으려나 일 안할라고 맨날 공용 펫, 탈것, 배경 이딴거나 쳐내는데",,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
왜 유각을 사고 보석을 쥐고있지? 다 팔고 현금 쥐고있어야지,https://www.inven.co.kr/board/lostark/6271/2050308?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,여시,2025-05-27 13:03,"최근라방 요약하면  대재학 : 의도치 않게 너무 비싼 게임이 됐다. 저희의 의도와 다르다. 싼 게임을 만들겠다.   이게 뭔말이냐.. 다 감가 때려서 가격 낮춰서 누구나 쉽게 8겁8작, 유각, 상재 다 할 수 있게 해준다는건데용..   왜 재화를 손에 쥐고서 악을 쓰시나요? 현금화 하고 기다리기민 하면 대재학께서 싼게임을 만들어 주실거고, 그때 현금으로 들어오면 되는뎅...",,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
보석 감가 된 김에 보석 시스템 구조도 이참에 뜯어 고쳐야 한다.,https://www.inven.co.kr/board/lostark/6271/2050281?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,사립오더,2025-05-27 12:59,"유저 이탈 여기서 더 없다고 생각해도 보석감가는 계속 떨어짐.   보석 값이 유지 되거나 오를려면   ""유저들이 보석을 계속 업그레이드 하면서 사용하고 있어야 한다.""    이게 중요한데 지금 로아 방향성은 반대로 가고 있음.   1. 게임을 라이트하게 바꾸겠다.  >> 고렙보석안들어도 클리어에 지장이 없다.    2. 광휘보석 추가 기본공격력증가 철회하겠다.  >> 효율을 위해 선택한 나이스단 게임사에서 막지 않겠다 선언 >> 보석을 귀속할 이유도 없어짐.    3. 보석레벨이 올라갈 수록 골드대비 효율이 안좋다.  >> 시즌2 멸화는 그나마 딜증 퍼센트 차이를 둬서 어느정도 해소 >> 시즌3는 기본공증 증가폭이 증가하지만 거의 의미 없는 수준 >> 고렙보석 낄빠에 유각을 읽거나 다른것에 스팩업 투자로 우선순위 밀림.   4.. 초각성스킬 및 일부 캐릭 구조로 인한 보석 효율 편차가 존재한다.  >> 겁화6개이상 낀 유저 대상으로 작열레벨이 올라갈수록 쿨정렬이 꼬여서 싸이클이 느러지는 기현상발생. >> 일격, 황후, 분망, 역천 등등 초각성스킬+각성기+출혈 딜지분이 극단적으로 높은 직업들의 상대적 낮은 겁화 효율 >> 직업마다 겁화, 작열 효율의 불균형 역대 최고치라 장담 가능.      1,2번은 게임사 운영으로 인한 나락  3,4번은 보석 구조로 인한 나락     1,2번은 솔직히그럴수 있다 침. 게임운영의 방향성이 어찌되었든  모든 유저들이 감내해야하는 부분이고,  보석의 경제적 가치는 상대적이니   근데  3,4번은 뭔 생각으로 방치함?    그냥 기본공증 버리고  초각성스킬 딜증이랑 쿨감을 11개 기준 각 레벨 효율와 동일하게 설정하면  초각성스킬로 인한 밸런스도 조절가능할텐데  왜 기본공증을 쳐 달아둔걸까?   서폿은 초각성스킬 버프 효율 증가 넣어주면 되고 ㅇㅇ     극단적인 예시로  야성(초각성스킬 딜지분 10퍼) 일격(초각성스킬 딜지분 50~60퍼)   가 8겁작>10겁작 통으류 올렸을때  과연 비슷한 효율을 가질까?  일격은 심지어 작열 효율도 의미 없을 정도로 안좋음.   지금은 8겁작이 대세이니 8겁작 기준으로 밸런스패 패치 한다 치자.   나중에 10겁작이 대세면?   10겁작 지표를 기준으로 일격은 상향시키고, 야성은 하향시킬거임?      경제적 가치는 둘째치고  3,4번은 효율적 가치에서  11개 보석을 온전히 쓴다는 가정하에서는 편차가 없어야하는게 정상인데   시즌2땐 변신캐랑 서폿멸화만 문제였다면   시즌3는 초각성스킬 및 아덴기 추가된 몇몇 직업들은  보석으로 인해 상대적으로 효율이 떨어진 상태가 됨.   이게 맞는 밸런스임?  멸화갯수 차이는 멸홍 자율 변환만 들어왔어도 솔직히별 문제 안됐을 문제임.  멸홍 갯수차이는 경제적가치의 문제였지.   근데 지금 보석 시스템 구조?  비싸긴 뒤지게 비싼데  효율이 그냥 이상함.   아 근데 이래 따지면 유각도 마찬가지인가? 띠바   그냥 시즌3은 망한 시즌맞음.   유각, 보석 비싼 스팩업 요소 2개가   그냥 직업간  불합리성 덩어리임.     유각, 보석 그냥 단순하게 바꿔야함.  인벤에서 자주 언급되는 포인트제도 같은걸로    3줄 요약   1. 게임 운영 방향성으로 인한 보석 감가는 당연한 것. 2. 그와중에 직업간 보석효율 밸런스 이상함. 3. 유각이랑 더불어 제일 비싼 스팩업 요소 2개가 직업간 불합리성 덩어리임",,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
그냥 아예 싹다 그냥 싸그리 모든 스팩업요소 1캐릭 화시켜라 조금의 효율도있어선안됨,https://www.inven.co.kr/board/lostark/6271/2050229?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,라면먹는중,2025-05-27 12:53,그냥 어짜피 이렇게된거 보석에 공증 뿐만아니라 이동시 페온까지 붙여서 나와서 나이스단 아이에 겜다접게만들어버리는것도 괜찮겠네 ㅇㅇ 유각도 나이스못하게 캐릭마다 유각 100개 박게만들고 ㅇㅇ 이게맞지않나? 1보석변신캐들도 싹다 보석 스킬별로 나누고 게임에 조금의 효율도 있어선 안되는 거임 ㅇㅇ  모든 스팩업은 무조건 1캐릭 1스팩업으로  보석 이동시 페온 엄청들게만들고   매출에 도움안되는 유저수 단식좀해서 간헐적 유저단식으로 로아가 좀더 건강해지게,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
근데 요새 뾰루지단 있긴햐나?,https://www.inven.co.kr/board/lostark/6271/2050227?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,새싹,2025-05-27 12:53,부계정이나 아직 유각읽을레벨대 아닌 뉴비들 제외하곤 골두껍이시즌에 앵간하면 조금이라도 읽지않았음? 심지어 나조차도 부계정 유각 40장됐는데,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
스펙을 올릴 이유가 없다,https://www.inven.co.kr/board/lostark/6271/2050222?p=2&name=subjcont&keyword=%EC%9C%A0%EA%B0%81,함버거먹자,2025-05-27 12:52,게임이 재미없어서 현질안한다 스펙을 일정구간이상 올릴이유가 없다 스펙을 그 이상 올리면 흑우다 8겁작 맞추면 다가는데 10겁작 왜함 80이하배럭은 6~7겁작하면 다가는데 뭐하러 더올림 유각없어도 다가는데 유각왜함 게임이 망했는데 스펙업왜함 카르마 같은거도 안해도 80레이드 다가는데 왜함 40다계정이 문제다  겹친게 몇개있어도 인벤에서 항상나오던 로아 보석이든 골드든 감가가 심한이유였는데  이제 여기서 나이스단 억지로 추가하면되는거지?,,유각,65200605;65201505;65203105;65203905;65200805;65203305;65204105;65201005;65203705;65203505;65202805;65200505;65203005
